,country,date,count
742,Azerbaijan,2020-01-26,0.0
743,"Bahamas, The",2020-01-26,0.0
744,Bahrain,2020-01-26,0.0
745,Bangladesh,2020-01-26,0.0
746,Barbados,2020-01-26,0.0
747,Belarus,2020-01-26,0.0
748,Belgium,2020-01-26,0.0
749,Benin,2020-01-26,0.0
750,Bhutan,2020-01-26,0.0
751,Bolivia,2020-01-26,0.0
752,Bosnia and Herzegovina,2020-01-26,0.0
753,Brazil,2020-01-26,0.0
754,Brunei,2020-01-26,0.0
755,Bulgaria,2020-01-26,0.0
756,Burkina Faso,2020-01-26,0.0
757,Cabo Verde,2020-01-26,0.0
758,Cambodia,2020-01-26,0.0
759,Cameroon,2020-01-26,0.0
760,Canada,2020-01-26,1.0
761,Cape Verde,2020-01-26,0.0
762,Central African Republic,2020-01-26,0.0
763,Chad,2020-01-26,0.0
764,Chile,2020-01-26,0.0
765,China,2020-01-26,2075.0
766,Colombia,2020-01-26,0.0
767,Congo (Brazzaville),2020-01-26,0.0
768,Congo (Kinshasa),2020-01-26,0.0
769,Costa Rica,2020-01-26,0.0
770,Cote d'Ivoire,2020-01-26,0.0
771,Croatia,2020-01-26,0.0
772,Cruise Ship,2020-01-26,0.0
773,Cuba,2020-01-26,0.0
774,Cyprus,2020-01-26,0.0
775,Czechia,2020-01-26,0.0
776,Denmark,2020-01-26,0.0
777,Djibouti,2020-01-26,0.0
778,Dominica,2020-01-26,0.0
779,Dominican Republic,2020-01-26,0.0
780,East Timor,2020-01-26,0.0
781,Ecuador,2020-01-26,0.0
782,Egypt,2020-01-26,0.0
783,El Salvador,2020-01-26,0.0
784,Equatorial Guinea,2020-01-26,0.0
785,Eritrea,2020-01-26,0.0
786,Estonia,2020-01-26,0.0
787,Eswatini,2020-01-26,0.0
788,Ethiopia,2020-01-26,0.0
789,Fiji,2020-01-26,0.0
790,Finland,2020-01-26,0.0
791,France,2020-01-26,3.0
792,French Guiana,2020-01-26,0.0
793,Gabon,2020-01-26,0.0
794,"Gambia, The",2020-01-26,0.0
795,Georgia,2020-01-26,0.0
796,Germany,2020-01-26,0.0
797,Ghana,2020-01-26,0.0
798,Greece,2020-01-26,0.0
799,Greenland,2020-01-26,0.0
800,Grenada,2020-01-26,0.0
801,Guadeloupe,2020-01-26,0.0
802,Guam,2020-01-26,0.0
803,Guatemala,2020-01-26,0.0
804,Guernsey,2020-01-26,0.0
805,Guinea,2020-01-26,0.0
806,Guyana,2020-01-26,0.0
807,Haiti,2020-01-26,0.0
808,Holy See,2020-01-26,0.0
809,Honduras,2020-01-26,0.0
810,Hungary,2020-01-26,0.0
811,Iceland,2020-01-26,0.0
812,India,2020-01-26,0.0
813,Indonesia,2020-01-26,0.0
814,Iran,2020-01-26,0.0
815,Iraq,2020-01-26,0.0
816,Ireland,2020-01-26,0.0
817,Israel,2020-01-26,0.0
818,Italy,2020-01-26,0.0
819,Jamaica,2020-01-26,0.0
820,Japan,2020-01-26,4.0
821,Jersey,2020-01-26,0.0
822,Jordan,2020-01-26,0.0
823,Kazakhstan,2020-01-26,0.0
824,Kenya,2020-01-26,0.0
825,"Korea, South",2020-01-26,3.0
826,Kosovo,2020-01-26,0.0
827,Kuwait,2020-01-26,0.0
828,Kyrgyzstan,2020-01-26,0.0
829,Latvia,2020-01-26,0.0
830,Lebanon,2020-01-26,0.0
831,Liberia,2020-01-26,0.0
832,Liechtenstein,2020-01-26,0.0
833,Lithuania,2020-01-26,0.0
834,Luxembourg,2020-01-26,0.0
835,Madagascar,2020-01-26,0.0
836,Malaysia,2020-01-26,4.0
837,Maldives,2020-01-26,0.0
838,Malta,2020-01-26,0.0
839,Martinique,2020-01-26,0.0
840,Mauritania,2020-01-26,0.0
841,Mauritius,2020-01-26,0.0
842,Mayotte,2020-01-26,0.0
843,Mexico,2020-01-26,0.0
844,Moldova,2020-01-26,0.0
845,Monaco,2020-01-26,0.0
846,Mongolia,2020-01-26,0.0
847,Montenegro,2020-01-26,0.0
848,Morocco,2020-01-26,0.0
849,Mozambique,2020-01-26,0.0
850,Namibia,2020-01-26,0.0
851,Nepal,2020-01-26,1.0
852,Netherlands,2020-01-26,0.0
853,New Zealand,2020-01-26,0.0
854,Nicaragua,2020-01-26,0.0
855,Niger,2020-01-26,0.0
856,Nigeria,2020-01-26,0.0
857,North Macedonia,2020-01-26,0.0
858,Norway,2020-01-26,0.0
859,Oman,2020-01-26,0.0
860,Pakistan,2020-01-26,0.0
861,Panama,2020-01-26,0.0
862,Papua New Guinea,2020-01-26,0.0
863,Paraguay,2020-01-26,0.0
864,Peru,2020-01-26,0.0
865,Philippines,2020-01-26,0.0
866,Poland,2020-01-26,0.0
867,Portugal,2020-01-26,0.0
868,Puerto Rico,2020-01-26,0.0
869,Qatar,2020-01-26,0.0
870,Republic of the Congo,2020-01-26,0.0
871,Reunion,2020-01-26,0.0
872,Romania,2020-01-26,0.0
873,Russia,2020-01-26,0.0
874,Rwanda,2020-01-26,0.0
875,Saint Lucia,2020-01-26,0.0
876,Saint Vincent and the Grenadines,2020-01-26,0.0
877,San Marino,2020-01-26,0.0
878,Saudi Arabia,2020-01-26,0.0
879,Senegal,2020-01-26,0.0
880,Serbia,2020-01-26,0.0
881,Seychelles,2020-01-26,0.0
882,Singapore,2020-01-26,4.0
883,Slovakia,2020-01-26,0.0
884,Slovenia,2020-01-26,0.0
885,Somalia,2020-01-26,0.0
886,South Africa,2020-01-26,0.0
887,Spain,2020-01-26,0.0
888,Sri Lanka,2020-01-26,0.0
889,Sudan,2020-01-26,0.0
890,Suriname,2020-01-26,0.0
891,Sweden,2020-01-26,0.0
892,Switzerland,2020-01-26,0.0
893,Syria,2020-01-26,0.0
894,Taiwan*,2020-01-26,4.0
895,Tanzania,2020-01-26,0.0
896,Thailand,2020-01-26,8.0
897,The Bahamas,2020-01-26,0.0
898,The Gambia,2020-01-26,0.0
899,Timor-Leste,2020-01-26,0.0
900,Togo,2020-01-26,0.0
901,Trinidad and Tobago,2020-01-26,0.0
902,Tunisia,2020-01-26,0.0
903,Turkey,2020-01-26,0.0
904,US,2020-01-26,5.0
905,Uganda,2020-01-26,0.0
906,Ukraine,2020-01-26,0.0
907,United Arab Emirates,2020-01-26,0.0
908,United Kingdom,2020-01-26,0.0
909,Uruguay,2020-01-26,0.0
910,Uzbekistan,2020-01-26,0.0
911,Venezuela,2020-01-26,0.0
912,Vietnam,2020-01-26,2.0
913,Zambia,2020-01-26,0.0
914,Zimbabwe,2020-01-26,0.0
915,Afghanistan,2020-01-27,0.0
916,Albania,2020-01-27,0.0
917,Algeria,2020-01-27,0.0
918,Andorra,2020-01-27,0.0
919,Angola,2020-01-27,0.0
920,Antigua and Barbuda,2020-01-27,0.0
921,Argentina,2020-01-27,0.0
922,Armenia,2020-01-27,0.0
923,Australia,2020-01-27,5.0
924,Austria,2020-01-27,0.0
925,Azerbaijan,2020-01-27,0.0
926,"Bahamas, The",2020-01-27,0.0
927,Bahrain,2020-01-27,0.0
928,Bangladesh,2020-01-27,0.0
929,Barbados,2020-01-27,0.0
930,Belarus,2020-01-27,0.0
931,Belgium,2020-01-27,0.0
932,Benin,2020-01-27,0.0
933,Bhutan,2020-01-27,0.0
934,Bolivia,2020-01-27,0.0
935,Bosnia and Herzegovina,2020-01-27,0.0
936,Brazil,2020-01-27,0.0
937,Brunei,2020-01-27,0.0
938,Bulgaria,2020-01-27,0.0
939,Burkina Faso,2020-01-27,0.0
940,Cabo Verde,2020-01-27,0.0
941,Cambodia,2020-01-27,1.0
942,Cameroon,2020-01-27,0.0
943,Canada,2020-01-27,1.0
944,Cape Verde,2020-01-27,0.0
945,Central African Republic,2020-01-27,0.0
946,Chad,2020-01-27,0.0
947,Chile,2020-01-27,0.0
948,China,2020-01-27,2877.0
949,Colombia,2020-01-27,0.0
950,Congo (Brazzaville),2020-01-27,0.0
951,Congo (Kinshasa),2020-01-27,0.0
952,Costa Rica,2020-01-27,0.0
953,Cote d'Ivoire,2020-01-27,0.0
954,Croatia,2020-01-27,0.0
955,Cruise Ship,2020-01-27,0.0
956,Cuba,2020-01-27,0.0
957,Cyprus,2020-01-27,0.0
958,Czechia,2020-01-27,0.0
959,Denmark,2020-01-27,0.0
960,Djibouti,2020-01-27,0.0
961,Dominica,2020-01-27,0.0
962,Dominican Republic,2020-01-27,0.0
963,East Timor,2020-01-27,0.0
964,Ecuador,2020-01-27,0.0
965,Egypt,2020-01-27,0.0
966,El Salvador,2020-01-27,0.0
967,Equatorial Guinea,2020-01-27,0.0
968,Eritrea,2020-01-27,0.0
969,Estonia,2020-01-27,0.0
970,Eswatini,2020-01-27,0.0
971,Ethiopia,2020-01-27,0.0
972,Fiji,2020-01-27,0.0
973,Finland,2020-01-27,0.0
974,France,2020-01-27,3.0
975,French Guiana,2020-01-27,0.0
976,Gabon,2020-01-27,0.0
977,"Gambia, The",2020-01-27,0.0
978,Georgia,2020-01-27,0.0
979,Germany,2020-01-27,1.0
980,Ghana,2020-01-27,0.0
981,Greece,2020-01-27,0.0
982,Greenland,2020-01-27,0.0
983,Grenada,2020-01-27,0.0
984,Guadeloupe,2020-01-27,0.0
985,Guam,2020-01-27,0.0
986,Guatemala,2020-01-27,0.0
987,Guernsey,2020-01-27,0.0
988,Guinea,2020-01-27,0.0
989,Guyana,2020-01-27,0.0
990,Haiti,2020-01-27,0.0
991,Holy See,2020-01-27,0.0
992,Honduras,2020-01-27,0.0
993,Hungary,2020-01-27,0.0
994,Iceland,2020-01-27,0.0
995,India,2020-01-27,0.0
996,Indonesia,2020-01-27,0.0
997,Iran,2020-01-27,0.0
998,Iraq,2020-01-27,0.0
999,Ireland,2020-01-27,0.0
1000,Israel,2020-01-27,0.0
1001,Italy,2020-01-27,0.0
1002,Jamaica,2020-01-27,0.0
1003,Japan,2020-01-27,4.0
1004,Jersey,2020-01-27,0.0
1005,Jordan,2020-01-27,0.0
1006,Kazakhstan,2020-01-27,0.0
1007,Kenya,2020-01-27,0.0
1008,"Korea, South",2020-01-27,4.0
1009,Kosovo,2020-01-27,0.0
1010,Kuwait,2020-01-27,0.0
1011,Kyrgyzstan,2020-01-27,0.0
1012,Latvia,2020-01-27,0.0
1013,Lebanon,2020-01-27,0.0
1014,Liberia,2020-01-27,0.0
1015,Liechtenstein,2020-01-27,0.0
1016,Lithuania,2020-01-27,0.0
1017,Luxembourg,2020-01-27,0.0
1018,Madagascar,2020-01-27,0.0
1019,Malaysia,2020-01-27,4.0
1020,Maldives,2020-01-27,0.0
1021,Malta,2020-01-27,0.0
1022,Martinique,2020-01-27,0.0
1023,Mauritania,2020-01-27,0.0
1024,Mauritius,2020-01-27,0.0
1025,Mayotte,2020-01-27,0.0
1026,Mexico,2020-01-27,0.0
1027,Moldova,2020-01-27,0.0
1028,Monaco,2020-01-27,0.0
1029,Mongolia,2020-01-27,0.0
1030,Montenegro,2020-01-27,0.0
1031,Morocco,2020-01-27,0.0
1032,Mozambique,2020-01-27,0.0
1033,Namibia,2020-01-27,0.0
1034,Nepal,2020-01-27,1.0
1035,Netherlands,2020-01-27,0.0
1036,New Zealand,2020-01-27,0.0
1037,Nicaragua,2020-01-27,0.0
1038,Niger,2020-01-27,0.0
1039,Nigeria,2020-01-27,0.0
1040,North Macedonia,2020-01-27,0.0
1041,Norway,2020-01-27,0.0
1042,Oman,2020-01-27,0.0
1043,Pakistan,2020-01-27,0.0
1044,Panama,2020-01-27,0.0
1045,Papua New Guinea,2020-01-27,0.0
1046,Paraguay,2020-01-27,0.0
1047,Peru,2020-01-27,0.0
1048,Philippines,2020-01-27,0.0
1049,Poland,2020-01-27,0.0
1050,Portugal,2020-01-27,0.0
1051,Puerto Rico,2020-01-27,0.0
1052,Qatar,2020-01-27,0.0
1053,Republic of the Congo,2020-01-27,0.0
1054,Reunion,2020-01-27,0.0
1055,Romania,2020-01-27,0.0
1056,Russia,2020-01-27,0.0
1057,Rwanda,2020-01-27,0.0
1058,Saint Lucia,2020-01-27,0.0
1059,Saint Vincent and the Grenadines,2020-01-27,0.0
1060,San Marino,2020-01-27,0.0
1061,Saudi Arabia,2020-01-27,0.0
1062,Senegal,2020-01-27,0.0
1063,Serbia,2020-01-27,0.0
1064,Seychelles,2020-01-27,0.0
1065,Singapore,2020-01-27,5.0
1066,Slovakia,2020-01-27,0.0
1067,Slovenia,2020-01-27,0.0
1068,Somalia,2020-01-27,0.0
1069,South Africa,2020-01-27,0.0
1070,Spain,2020-01-27,0.0
1071,Sri Lanka,2020-01-27,1.0
1072,Sudan,2020-01-27,0.0
1073,Suriname,2020-01-27,0.0
1074,Sweden,2020-01-27,0.0
1075,Switzerland,2020-01-27,0.0
1076,Syria,2020-01-27,0.0
1077,Taiwan*,2020-01-27,5.0
1078,Tanzania,2020-01-27,0.0
1079,Thailand,2020-01-27,8.0
1080,The Bahamas,2020-01-27,0.0
1081,The Gambia,2020-01-27,0.0
1082,Timor-Leste,2020-01-27,0.0
1083,Togo,2020-01-27,0.0
1084,Trinidad and Tobago,2020-01-27,0.0
1085,Tunisia,2020-01-27,0.0
1086,Turkey,2020-01-27,0.0
1087,US,2020-01-27,5.0
1088,Uganda,2020-01-27,0.0
1089,Ukraine,2020-01-27,0.0
1090,United Arab Emirates,2020-01-27,0.0
1091,United Kingdom,2020-01-27,0.0
1092,Uruguay,2020-01-27,0.0
1093,Uzbekistan,2020-01-27,0.0
1094,Venezuela,2020-01-27,0.0
1095,Vietnam,2020-01-27,2.0
1096,Zambia,2020-01-27,0.0
1097,Zimbabwe,2020-01-27,0.0
1098,Afghanistan,2020-01-28,0.0
1099,Albania,2020-01-28,0.0
1100,Algeria,2020-01-28,0.0
1101,Andorra,2020-01-28,0.0
1102,Angola,2020-01-28,0.0
1103,Antigua and Barbuda,2020-01-28,0.0
1104,Argentina,2020-01-28,0.0
1105,Armenia,2020-01-28,0.0
1106,Australia,2020-01-28,5.0
1107,Austria,2020-01-28,0.0
1108,Azerbaijan,2020-01-28,0.0
1109,"Bahamas, The",2020-01-28,0.0
1110,Bahrain,2020-01-28,0.0
1111,Bangladesh,2020-01-28,0.0
1112,Barbados,2020-01-28,0.0
1113,Belarus,2020-01-28,0.0
1114,Belgium,2020-01-28,0.0
1115,Benin,2020-01-28,0.0
1116,Bhutan,2020-01-28,0.0
1117,Bolivia,2020-01-28,0.0
1118,Bosnia and Herzegovina,2020-01-28,0.0
1119,Brazil,2020-01-28,0.0
1120,Brunei,2020-01-28,0.0
1121,Bulgaria,2020-01-28,0.0
1122,Burkina Faso,2020-01-28,0.0
1123,Cabo Verde,2020-01-28,0.0
1124,Cambodia,2020-01-28,1.0
1125,Cameroon,2020-01-28,0.0
1126,Canada,2020-01-28,2.0
1127,Cape Verde,2020-01-28,0.0
1128,Central African Republic,2020-01-28,0.0
1129,Chad,2020-01-28,0.0
1130,Chile,2020-01-28,0.0
1131,China,2020-01-28,5509.0
1132,Colombia,2020-01-28,0.0
1133,Congo (Brazzaville),2020-01-28,0.0
1134,Congo (Kinshasa),2020-01-28,0.0
1135,Costa Rica,2020-01-28,0.0
1136,Cote d'Ivoire,2020-01-28,0.0
1137,Croatia,2020-01-28,0.0
1138,Cruise Ship,2020-01-28,0.0
1139,Cuba,2020-01-28,0.0
1140,Cyprus,2020-01-28,0.0
1141,Czechia,2020-01-28,0.0
1142,Denmark,2020-01-28,0.0
1143,Djibouti,2020-01-28,0.0
1144,Dominica,2020-01-28,0.0
1145,Dominican Republic,2020-01-28,0.0
1146,East Timor,2020-01-28,0.0
1147,Ecuador,2020-01-28,0.0
1148,Egypt,2020-01-28,0.0
1149,El Salvador,2020-01-28,0.0
1150,Equatorial Guinea,2020-01-28,0.0
1151,Eritrea,2020-01-28,0.0
1152,Estonia,2020-01-28,0.0
1153,Eswatini,2020-01-28,0.0
1154,Ethiopia,2020-01-28,0.0
1155,Fiji,2020-01-28,0.0
1156,Finland,2020-01-28,0.0
1157,France,2020-01-28,4.0
1158,French Guiana,2020-01-28,0.0
1159,Gabon,2020-01-28,0.0
1160,"Gambia, The",2020-01-28,0.0
1161,Georgia,2020-01-28,0.0
1162,Germany,2020-01-28,4.0
1163,Ghana,2020-01-28,0.0
1164,Greece,2020-01-28,0.0
1165,Greenland,2020-01-28,0.0
1166,Grenada,2020-01-28,0.0
1167,Guadeloupe,2020-01-28,0.0
1168,Guam,2020-01-28,0.0
1169,Guatemala,2020-01-28,0.0
1170,Guernsey,2020-01-28,0.0
1171,Guinea,2020-01-28,0.0
1172,Guyana,2020-01-28,0.0
1173,Haiti,2020-01-28,0.0
1174,Holy See,2020-01-28,0.0
1175,Honduras,2020-01-28,0.0
1176,Hungary,2020-01-28,0.0
1177,Iceland,2020-01-28,0.0
1178,India,2020-01-28,0.0
1179,Indonesia,2020-01-28,0.0
1180,Iran,2020-01-28,0.0
1181,Iraq,2020-01-28,0.0
1182,Ireland,2020-01-28,0.0
1183,Israel,2020-01-28,0.0
1184,Italy,2020-01-28,0.0
1185,Jamaica,2020-01-28,0.0
1186,Japan,2020-01-28,7.0
1187,Jersey,2020-01-28,0.0
1188,Jordan,2020-01-28,0.0
1189,Kazakhstan,2020-01-28,0.0
1190,Kenya,2020-01-28,0.0
1191,"Korea, South",2020-01-28,4.0
1192,Kosovo,2020-01-28,0.0
1193,Kuwait,2020-01-28,0.0
1194,Kyrgyzstan,2020-01-28,0.0
1195,Latvia,2020-01-28,0.0
1196,Lebanon,2020-01-28,0.0
1197,Liberia,2020-01-28,0.0
1198,Liechtenstein,2020-01-28,0.0
1199,Lithuania,2020-01-28,0.0
1200,Luxembourg,2020-01-28,0.0
1201,Madagascar,2020-01-28,0.0
1202,Malaysia,2020-01-28,4.0
1203,Maldives,2020-01-28,0.0
1204,Malta,2020-01-28,0.0
1205,Martinique,2020-01-28,0.0
1206,Mauritania,2020-01-28,0.0
1207,Mauritius,2020-01-28,0.0
1208,Mayotte,2020-01-28,0.0
1209,Mexico,2020-01-28,0.0
1210,Moldova,2020-01-28,0.0
1211,Monaco,2020-01-28,0.0
1212,Mongolia,2020-01-28,0.0
1213,Montenegro,2020-01-28,0.0
1214,Morocco,2020-01-28,0.0
1215,Mozambique,2020-01-28,0.0
1216,Namibia,2020-01-28,0.0
1217,Nepal,2020-01-28,1.0
1218,Netherlands,2020-01-28,0.0
1219,New Zealand,2020-01-28,0.0
1220,Nicaragua,2020-01-28,0.0
1221,Niger,2020-01-28,0.0
1222,Nigeria,2020-01-28,0.0
1223,North Macedonia,2020-01-28,0.0
1224,Norway,2020-01-28,0.0
1225,Oman,2020-01-28,0.0
1226,Pakistan,2020-01-28,0.0
1227,Panama,2020-01-28,0.0
1228,Papua New Guinea,2020-01-28,0.0
1229,Paraguay,2020-01-28,0.0
1230,Peru,2020-01-28,0.0
1231,Philippines,2020-01-28,0.0
1232,Poland,2020-01-28,0.0
1233,Portugal,2020-01-28,0.0
1234,Puerto Rico,2020-01-28,0.0
1235,Qatar,2020-01-28,0.0
1236,Republic of the Congo,2020-01-28,0.0
1237,Reunion,2020-01-28,0.0
1238,Romania,2020-01-28,0.0
1239,Russia,2020-01-28,0.0
1240,Rwanda,2020-01-28,0.0
1241,Saint Lucia,2020-01-28,0.0
1242,Saint Vincent and the Grenadines,2020-01-28,0.0
1243,San Marino,2020-01-28,0.0
1244,Saudi Arabia,2020-01-28,0.0
1245,Senegal,2020-01-28,0.0
1246,Serbia,2020-01-28,0.0
1247,Seychelles,2020-01-28,0.0
1248,Singapore,2020-01-28,7.0
1249,Slovakia,2020-01-28,0.0
1250,Slovenia,2020-01-28,0.0
1251,Somalia,2020-01-28,0.0
1252,South Africa,2020-01-28,0.0
1253,Spain,2020-01-28,0.0
1254,Sri Lanka,2020-01-28,1.0
1255,Sudan,2020-01-28,0.0
1256,Suriname,2020-01-28,0.0
1257,Sweden,2020-01-28,0.0
1258,Switzerland,2020-01-28,0.0
1259,Syria,2020-01-28,0.0
1260,Taiwan*,2020-01-28,8.0
1261,Tanzania,2020-01-28,0.0
1262,Thailand,2020-01-28,14.0
1263,The Bahamas,2020-01-28,0.0
1264,The Gambia,2020-01-28,0.0
1265,Timor-Leste,2020-01-28,0.0
1266,Togo,2020-01-28,0.0
1267,Trinidad and Tobago,2020-01-28,0.0
1268,Tunisia,2020-01-28,0.0
1269,Turkey,2020-01-28,0.0
1270,US,2020-01-28,5.0
1271,Uganda,2020-01-28,0.0
1272,Ukraine,2020-01-28,0.0
1273,United Arab Emirates,2020-01-28,0.0
1274,United Kingdom,2020-01-28,0.0
1275,Uruguay,2020-01-28,0.0
1276,Uzbekistan,2020-01-28,0.0
1277,Venezuela,2020-01-28,0.0
1278,Vietnam,2020-01-28,2.0
1279,Zambia,2020-01-28,0.0
1280,Zimbabwe,2020-01-28,0.0
1281,Afghanistan,2020-01-29,0.0
1282,Albania,2020-01-29,0.0
1283,Algeria,2020-01-29,0.0
1284,Andorra,2020-01-29,0.0
1285,Angola,2020-01-29,0.0
1286,Antigua and Barbuda,2020-01-29,0.0
1287,Argentina,2020-01-29,0.0
1288,Armenia,2020-01-29,0.0
1289,Australia,2020-01-29,6.0
1290,Austria,2020-01-29,0.0
1291,Azerbaijan,2020-01-29,0.0
1292,"Bahamas, The",2020-01-29,0.0
1293,Bahrain,2020-01-29,0.0
1294,Bangladesh,2020-01-29,0.0
1295,Barbados,2020-01-29,0.0
1296,Belarus,2020-01-29,0.0
1297,Belgium,2020-01-29,0.0
1298,Benin,2020-01-29,0.0
1299,Bhutan,2020-01-29,0.0
1300,Bolivia,2020-01-29,0.0
1301,Bosnia and Herzegovina,2020-01-29,0.0
1302,Brazil,2020-01-29,0.0
1303,Brunei,2020-01-29,0.0
1304,Bulgaria,2020-01-29,0.0
1305,Burkina Faso,2020-01-29,0.0
1306,Cabo Verde,2020-01-29,0.0
1307,Cambodia,2020-01-29,1.0
1308,Cameroon,2020-01-29,0.0
1309,Canada,2020-01-29,2.0
1310,Cape Verde,2020-01-29,0.0
1311,Central African Republic,2020-01-29,0.0
1312,Chad,2020-01-29,0.0
1313,Chile,2020-01-29,0.0
1314,China,2020-01-29,6087.0
1315,Colombia,2020-01-29,0.0
1316,Congo (Brazzaville),2020-01-29,0.0
1317,Congo (Kinshasa),2020-01-29,0.0
1318,Costa Rica,2020-01-29,0.0
1319,Cote d'Ivoire,2020-01-29,0.0
1320,Croatia,2020-01-29,0.0
1321,Cruise Ship,2020-01-29,0.0
1322,Cuba,2020-01-29,0.0
1323,Cyprus,2020-01-29,0.0
1324,Czechia,2020-01-29,0.0
1325,Denmark,2020-01-29,0.0
1326,Djibouti,2020-01-29,0.0
1327,Dominica,2020-01-29,0.0
1328,Dominican Republic,2020-01-29,0.0
1329,East Timor,2020-01-29,0.0
1330,Ecuador,2020-01-29,0.0
1331,Egypt,2020-01-29,0.0
1332,El Salvador,2020-01-29,0.0
1333,Equatorial Guinea,2020-01-29,0.0
1334,Eritrea,2020-01-29,0.0
1335,Estonia,2020-01-29,0.0
1336,Eswatini,2020-01-29,0.0
1337,Ethiopia,2020-01-29,0.0
1338,Fiji,2020-01-29,0.0
1339,Finland,2020-01-29,1.0
1340,France,2020-01-29,5.0
1341,French Guiana,2020-01-29,0.0
1342,Gabon,2020-01-29,0.0
1343,"Gambia, The",2020-01-29,0.0
1344,Georgia,2020-01-29,0.0
1345,Germany,2020-01-29,4.0
1346,Ghana,2020-01-29,0.0
1347,Greece,2020-01-29,0.0
1348,Greenland,2020-01-29,0.0
1349,Grenada,2020-01-29,0.0
1350,Guadeloupe,2020-01-29,0.0
1351,Guam,2020-01-29,0.0
1352,Guatemala,2020-01-29,0.0
1353,Guernsey,2020-01-29,0.0
1354,Guinea,2020-01-29,0.0
1355,Guyana,2020-01-29,0.0
1356,Haiti,2020-01-29,0.0
1357,Holy See,2020-01-29,0.0
1358,Honduras,2020-01-29,0.0
1359,Hungary,2020-01-29,0.0
1360,Iceland,2020-01-29,0.0
1361,India,2020-01-29,0.0
1362,Indonesia,2020-01-29,0.0
1363,Iran,2020-01-29,0.0
1364,Iraq,2020-01-29,0.0
1365,Ireland,2020-01-29,0.0
1366,Israel,2020-01-29,0.0
1367,Italy,2020-01-29,0.0
1368,Jamaica,2020-01-29,0.0
1369,Japan,2020-01-29,7.0
1370,Jersey,2020-01-29,0.0
1371,Jordan,2020-01-29,0.0
1372,Kazakhstan,2020-01-29,0.0
1373,Kenya,2020-01-29,0.0
1374,"Korea, South",2020-01-29,4.0
1375,Kosovo,2020-01-29,0.0
1376,Kuwait,2020-01-29,0.0
1377,Kyrgyzstan,2020-01-29,0.0
1378,Latvia,2020-01-29,0.0
1379,Lebanon,2020-01-29,0.0
1380,Liberia,2020-01-29,0.0
1381,Liechtenstein,2020-01-29,0.0
1382,Lithuania,2020-01-29,0.0
1383,Luxembourg,2020-01-29,0.0
1384,Madagascar,2020-01-29,0.0
1385,Malaysia,2020-01-29,7.0
1386,Maldives,2020-01-29,0.0
1387,Malta,2020-01-29,0.0
1388,Martinique,2020-01-29,0.0
1389,Mauritania,2020-01-29,0.0
1390,Mauritius,2020-01-29,0.0
1391,Mayotte,2020-01-29,0.0
1392,Mexico,2020-01-29,0.0
1393,Moldova,2020-01-29,0.0
1394,Monaco,2020-01-29,0.0
1395,Mongolia,2020-01-29,0.0
1396,Montenegro,2020-01-29,0.0
1397,Morocco,2020-01-29,0.0
1398,Mozambique,2020-01-29,0.0
1399,Namibia,2020-01-29,0.0
1400,Nepal,2020-01-29,1.0
1401,Netherlands,2020-01-29,0.0
1402,New Zealand,2020-01-29,0.0
1403,Nicaragua,2020-01-29,0.0
1404,Niger,2020-01-29,0.0
1405,Nigeria,2020-01-29,0.0
1406,North Macedonia,2020-01-29,0.0
1407,Norway,2020-01-29,0.0
1408,Oman,2020-01-29,0.0
1409,Pakistan,2020-01-29,0.0
1410,Panama,2020-01-29,0.0
1411,Papua New Guinea,2020-01-29,0.0
1412,Paraguay,2020-01-29,0.0
1413,Peru,2020-01-29,0.0
1414,Philippines,2020-01-29,0.0
1415,Poland,2020-01-29,0.0
1416,Portugal,2020-01-29,0.0
1417,Puerto Rico,2020-01-29,0.0
1418,Qatar,2020-01-29,0.0
1419,Republic of the Congo,2020-01-29,0.0
1420,Reunion,2020-01-29,0.0
1421,Romania,2020-01-29,0.0
1422,Russia,2020-01-29,0.0
1423,Rwanda,2020-01-29,0.0
1424,Saint Lucia,2020-01-29,0.0
1425,Saint Vincent and the Grenadines,2020-01-29,0.0
1426,San Marino,2020-01-29,0.0
1427,Saudi Arabia,2020-01-29,0.0
1428,Senegal,2020-01-29,0.0
1429,Serbia,2020-01-29,0.0
1430,Seychelles,2020-01-29,0.0
1431,Singapore,2020-01-29,7.0
1432,Slovakia,2020-01-29,0.0
1433,Slovenia,2020-01-29,0.0
1434,Somalia,2020-01-29,0.0
1435,South Africa,2020-01-29,0.0
1436,Spain,2020-01-29,0.0
1437,Sri Lanka,2020-01-29,1.0
1438,Sudan,2020-01-29,0.0
1439,Suriname,2020-01-29,0.0
1440,Sweden,2020-01-29,0.0
1441,Switzerland,2020-01-29,0.0
1442,Syria,2020-01-29,0.0
1443,Taiwan*,2020-01-29,8.0
1444,Tanzania,2020-01-29,0.0
1445,Thailand,2020-01-29,14.0
1446,The Bahamas,2020-01-29,0.0
1447,The Gambia,2020-01-29,0.0
1448,Timor-Leste,2020-01-29,0.0
1449,Togo,2020-01-29,0.0
1450,Trinidad and Tobago,2020-01-29,0.0
1451,Tunisia,2020-01-29,0.0
1452,Turkey,2020-01-29,0.0
1453,US,2020-01-29,5.0
1454,Uganda,2020-01-29,0.0
1455,Ukraine,2020-01-29,0.0
1456,United Arab Emirates,2020-01-29,4.0
1457,United Kingdom,2020-01-29,0.0
1458,Uruguay,2020-01-29,0.0
